Date,SIF
09/14/06 00:00:00,0.213573902
09/18/06 00:00:00,0.202569341
09/22/06 00:00:00,0.178595904
09/26/06 00:00:00,0.171999025
09/30/06 00:00:00,0.170497971
10/04/06 00:00:00,0.074113973
10/08/06 00:00:00,0.069077924
10/12/06 00:00:00,-0.035409258
10/16/06 00:00:00,-0.037681833
10/20/06 00:00:00,-0.040226273
10/24/06 00:00:00,0.149934083
10/28/06 00:00:00,-0.04625429
11/01/06 00:00:00,-0.049799441
11/05/06 00:00:00,-0.05373456
11/09/06 00:00:00,-0.058076338
11/13/06 00:00:00,-0.062825462
11/17/06 00:00:00,-0.067957246
11/21/06 00:00:00,-0.073409889
11/25/06 00:00:00,-0.079071346
11/29/06 00:00:00,-0.084767415
12/03/06 00:00:00,-0.090255677
12/07/06 00:00:00,-0.095231668
12/11/06 00:00:00,-0.099353451
12/15/06 00:00:00,-0.102286596
12/19/06 00:00:00,-0.103763057
12/23/06 00:00:00,-0.103637752
12/27/06 00:00:00,-0.101922443
12/31/06 00:00:00,-0.09878301
01/01/07 00:00:00,-0.055720925
01/05/07 00:00:00,-0.073220171
01/09/07 00:00:00,-0.088060606
01/13/07 00:00:00,-0.082445554
01/17/07 00:00:00,-0.076728794
01/21/07 00:00:00,-0.071125948
01/25/07 00:00:00,-0.0657855
01/29/07 00:00:00,-0.060797908
02/02/07 00:00:00,-0.05620849
02/06/07 00:00:00,-0.052030279
02/10/07 00:00:00,-0.048254936
02/14/07 00:00:00,-0.04486114
02/18/07 00:00:00,-0.041820604
02/22/07 00:00:00,-0.039102137
02/26/07 00:00:00,-0.036674242
03/02/07 00:00:00,-0.03450667
03/06/07 00:00:00,-0.032571274
03/10/07 00:00:00,-0.030842395
03/14/07 00:00:00,-0.029296971
03/18/07 00:00:00,-0.027914466
03/22/07 00:00:00,-0.026676716
03/26/07 00:00:00,-0.025567719
03/30/07 00:00:00,-0.024573419
04/03/07 00:00:00,-0.023681488
04/07/07 00:00:00,-0.02288112
04/11/07 00:00:00,-0.022162849
04/15/07 00:00:00,-0.021518378
04/19/07 00:00:00,-0.020940437
04/23/07 00:00:00,-0.02042265
04/27/07 00:00:00,-0.019959426
05/01/07 00:00:00,-0.019545862
05/05/07 00:00:00,-0.019177666
05/09/07 00:00:00,-0.018851078
05/13/07 00:00:00,-0.01856282
05/17/07 00:00:00,-0.018310037
05/21/07 00:00:00,0.113527845
05/25/07 00:00:00,0.086206864
05/29/07 00:00:00,0.09492739
06/02/07 00:00:00,0.096816414
06/06/07 00:00:00,0.096644304
06/10/07 00:00:00,0.097126054
06/14/07 00:00:00,0.099654111
06/18/07 00:00:00,0.112657151
06/22/07 00:00:00,0.131227311
06/26/07 00:00:00,0.169558202
06/30/07 00:00:00,0.178042288
07/04/07 00:00:00,0.192833561
07/08/07 00:00:00,0.215488552
07/12/07 00:00:00,0.2261311
07/16/07 00:00:00,0.240067741
07/20/07 00:00:00,0.262712122
07/24/07 00:00:00,0.313561348
07/28/07 00:00:00,0.326757419
08/01/07 00:00:00,0.32426795
08/05/07 00:00:00,0.310354026
08/09/07 00:00:00,0.316019503
08/13/07 00:00:00,0.316924595
08/17/07 00:00:00,0.298384677
08/21/07 00:00:00,0.322678144
08/25/07 00:00:00,0.331023293
08/29/07 00:00:00,0.317926803
09/02/07 00:00:00,0.307908504
09/06/07 00:00:00,0.277060432
09/10/07 00:00:00,0.272120164
09/14/07 00:00:00,0.230933378
09/18/07 00:00:00,0.125730143
09/22/07 00:00:00,0.106714392
09/26/07 00:00:00,0.100438211
09/30/07 00:00:00,0.106037938
10/04/07 00:00:00,0.087987554
10/08/07 00:00:00,0.071854085
10/12/07 00:00:00,0.099366216
10/16/07 00:00:00,0.091707582
10/20/07 00:00:00,0.134958171
10/24/07 00:00:00,0.123723657
10/28/07 00:00:00,0.11063015
11/01/07 00:00:00,0.119205132
11/05/07 00:00:00,0.142138479
11/09/07 00:00:00,0.141174448
11/13/07 00:00:00,0.139261321
11/17/07 00:00:00,0.136089839
11/21/07 00:00:00,0.13130514
11/25/07 00:00:00,0.124525069
11/29/07 00:00:00,0.115376883
12/03/07 00:00:00,0.10355586
12/07/07 00:00:00,0.088903482
12/11/07 00:00:00,0.071491924
12/15/07 00:00:00,0.051688743
12/19/07 00:00:00,0.030169233
12/23/07 00:00:00,0.007853352
12/27/07 00:00:00,-0.014228343
12/31/07 00:00:00,-0.035102092
01/01/08 00:00:00,-0.098044045
01/05/08 00:00:00,-0.093583645
01/09/08 00:00:00,-0.088386461
01/13/08 00:00:00,-0.082786472
01/17/08 00:00:00,-0.077069538
01/21/08 00:00:00,-0.071455422
01/25/08 00:00:00,-0.066096455
01/29/08 00:00:00,-0.061086241
02/02/08 00:00:00,-0.056472449
02/06/08 00:00:00,-0.052269732
02/10/08 00:00:00,-0.048470783
02/14/08 00:00:00,-0.045054879
02/18/08 00:00:00,-0.041994027
02/22/08 00:00:00,-0.039257131
02/26/08 00:00:00,-0.036812663
03/01/08 00:00:00,-0.034630275
03/05/08 00:00:00,-0.03268168
03/09/08 00:00:00,-0.030941067
